100000,0.05058791,0.01277359,
79432.82,0.0511756,0.006973176,
63095.73,0.05208417,0.001747811,
50118.72,0.05352442,-0.003141712,
39810.71,0.05534871,-0.007644907,
31622.77,0.05797312,-0.01188631,
25118.86,0.06124083,-0.01571068,
19952.62,0.06530624,-0.01924558,
15848.93,0.07042366,-0.02194398,
12589.25,0.0759785,-0.02329472,
9999.997,0.08154392,-0.02338017,
7943.28,0.08657369,-0.02239985,
6309.571,0.09077343,-0.02073951,
5011.871,0.0942433,-0.01877577,
3981.07,0.09696679,-0.01680437,
3162.276,0.09904412,-0.01491754,
2511.885,0.10067,-0.0134478,
1995.261,0.1021233,-0.0121936,
1584.892,0.1032592,-0.01122122,
1258.925,0.1042912,-0.01056384,
999.9994,0.1053398,-0.01009397,
794.3277,0.1063057,-0.009912721,
630.9569,0.1072748,-0.00991545,
501.1869,0.1083319,-0.01015537,
398.1069,0.1093813,-0.01050823,
316.2275,0.1106447,-0.01101452,
251.1884,0.1118232,-0.01174194,
199.5261,0.1131257,-0.01257381,
158.4892,0.114627,-0.01360224,
125.8924,0.1163153,-0.01491524,
99.99991,0.1179487,-0.01641919,
79.43275,0.1198483,-0.01812558,
63.09567,0.1221319,-0.02002862,
50.11867,0.1244086,-0.02232439,
39.81068,0.1270944,-0.02491532,
31.62274,0.1301804,-0.02778601,
25.11884,0.1333651,-0.03082564,
19.9526,0.1373033,-0.03470502,
15.84891,0.1415588,-0.03889284,
12.58924,0.1462567,-0.04295214,
9.999988,0.1518187,-0.04864646,
7.943272,0.1577695,-0.05438739,
6.309565,0.164121,-0.05980037,
5.011866,0.1695152,-0.06575065,
3.981066,0.1765385,-0.07433515,
3.162273,0.1813615,-0.08233625,
2.511883,0.1868001,-0.09350038,
1.995259,0.1904187,-0.1086119,
1.584891,0.1928899,-0.1278886,
1.258924,0.1951141,-0.1531855,
0.999998,0.1971493,-0.1862497,
0.794327,0.1988209,-0.2286442,
0.630956,0.2008485,-0.2828988,
0.501186,0.2030473,-0.3520411,
0.398106,0.2054473,-0.439265,
0.316227,0.2084968,-0.5495712,
0.251188,0.2119455,-0.6883214,
0.199526,0.2161461,-0.8627607,
0.158489,0.221282,-1.082144,
0.125892,0.220688,-1.36143,
0.1,0.2285593,-1.704249,
0.079433,0.2372032,-2.135271,
0.063096,0.2475134,-2.67784,
0.050119,0.2596728,-3.355029,
0.039811,0.2749667,-4.205064,
0.031623,0.2944632,-5.263099,
0.025119,0.3164921,-6.582395,
0.019953,0.3478936,-8.222369,
0.015849,0.3860343,-10.25728,
0.015,0.3808533,-10.81751,
